0,46.7456466346154
0.0001,92.3635211020249
0.0002,81.2860702695488
0.0003,87.2707024557616
0.0004,83.5636697396747
0.0005,85.9361896297825
0.0006,84.4269769450118
0.0007,85.3483468480368
0.0008,84.8185771251509
0.0009,85.0888986566916
0.001,84.9732403362682
0.0011,84.9720926156052
0.0012,84.9709902062313
0.0013,84.9699331928708
0.0014,84.968921757296
0.0015,84.9679562197525
0.0016,84.9670370228229
0.0017,84.9661647107816
0.0018,84.9653398480107
0.0019,84.9645628345281
0.002,84.9638333201261
0.0021,84.9631448016804
0.0022,84.9624360272416
0.0023,84.9614184726685
0.0024,84.9592990559627
0.0025,84.9545307836927
0.0026,84.9443373110985
0.0027,84.9267018436424
0.0028,84.8977957794198
0.0029,84.8552227374948
0.003,84.8042770477138
0.0031,84.7548472119634
0.0032,84.794655093055
0.0033,85.2515215476937
0.0034,87.0932456139277
0.0035,92.3504385382736
0.0036,104.736414035695
0.0037,127.709623567319
0.0038,165.244198318399
0.0039,221.576733264541
0.004,291.076696272612
0.0041,363.891451429141
0.0042,428.834343802608
0.0043,477.325326383969
0.0044,505.491487462019
0.0045,513.478449341258
0.0046,503.249938824517
0.0047,480.886589214154
0.0048,456.769742897253
0.0049,424.181600575295
0.005,382.603283911303
0.0051,332.626539079078
0.0052,271.7780529502
0.0053,196.298822894271
0.0054,107.279961514048
0.0055,33.2008041779911
0.0056,4.68552287998916
0.0057,0.114841046428548
0.0058,-0.204529014878114
0.0059,-0.117288527740362
0.006,-0.15119292481673
0.0061,-0.103841621786703
0.0062,-0.106009713394878
0.0063,-0.0689832846038062
0.0064,-0.048872398308734
0.0065,-0.0163669199669314
0.0066,-0.00378093635324853
0.0067,-0.00342347121764618
0.0068,-0.0137417036304697
0.0069,-0.0451493659488185
0.007,-0.102737041082123
0.0071,-0.150738026864654
0.0072,-0.163464185891118
0.0073,0.535949787590527
0.0074,1.76253131818135
0.0075,3.36010053793502
0.0076,5.05879615391286
0.0077,9.26687584606236
0.0078,31.9071489415921
0.0079,105.730441104752
0.008,248.513112285229
0.0081,412.941447435486
0.0082,580.048053602587
0.0083,712.267157108205
0.0084,762.089374668261
0.0085,786.24988188332
0.0086,797.832012160944
0.0087,799.735268936726
0.0088,795.145115055821
0.0089,785.456924797747
0.009,772.420992609135
0.0091,759.243826263307
0.0092,742.464309375059
0.0093,720.816868971933
0.0094,693.729203946591
0.0095,659.637808435497
0.0096,616.930062032461
0.0097,563.827750260767
0.0098,498.793526032082
0.0099,420.167904036991
0.01,325.967346387863
0.0101,212.494906133197
0.0102,87.1384092059249
0.0103,10.4348220909447
0.0104,-0.531675617819413
0.0105,-0.0685566851292343
0.0106,-0.285203415036683
0.0107,-0.151312598362089
0.0108,-0.202318901314232
0.0109,-0.12892452862358
0.011,-0.133748245460206
0.0111,-0.0730321312212809
0.0112,-0.0483122777748802
0.0113,-0.00222406977323717
0.0114,0
0.0115,0
0.0116,0
0.0117,0
0.0118,0
0.0119,-0.00378134261834899
0.012,-0.0394526433212854
0.0121,-0.105291027635527
0.0122,-0.142348071444731
0.0123,-0.204141112912361
0.0124,-0.186729697140618
0.0125,-0.264253259455434
0.0126,-0.184427142217882
0.0127,-0.316099831263529
0.0128,0.165624874454849
0.0129,10.5624953195608
0.013,82.2557790568419
0.0131,244.53725852883
0.0132,410.79372091489
0.0133,532.235945579949
0.0134,614.249675809352
0.0135,667.315913967996
0.0136,700.035681220365
0.0137,718.232646876634
0.0138,726.332677440808
0.0139,727.304825656885
0.014,723.177797716964
0.0141,714.830554833089
0.0142,702.272783921892
0.0143,684.727052630617
0.0144,660.936622801431
0.0145,629.525950653698
0.0146,589.156597699688
0.0147,538.817136980182
0.0148,477.663119282033
0.0149,405.197316281272
0.015,320.60672267306
0.0151,222.601386769648
0.0152,113.148663664357
0.0153,26.1614280880891
0.0154,0.882322610135476
0.0155,-0.144901511478769
0.0156,-0.271204909802585
0.0157,-0.135796725437162
0.0158,-0.201179284329499
0.0159,-0.119258272408271
0.016,-0.132247213550814
0.0161,-0.0747102966315268
0.0162,-0.0547289035127292
0.0163,-0.0117688082594802
0.0164,0
0.0165,0
0.0166,0
0.0167,0
0.0168,0
0.0169,0
0.017,0
0.0171,0
0.0172,-0.00244687713720257
0.0173,-0.0137534331273222
0.0174,-0.0566757859295229
0.0175,-0.0845276852403068
0.0176,-0.133280147620871
0.0177,-0.12958205830425
0.0178,-0.184422778095428
0.0179,-0.138096817144381
0.018,-0.252951318867318
0.0181,0.198310475059194
0.0182,5.05695808714888
0.0183,33.4416582515748
0.0184,120.198526784831
0.0185,239.47752076876
0.0186,340.96318078061
0.0187,415.323148721517
0.0188,469.500552616124
0.0189,510.119565506871
0.019,541.568960073662
0.0191,565.86902791363
0.0192,583.32497431706
0.0193,593.286668154842
0.0194,594.920134830348
0.0195,587.691458577717
0.0196,571.684190961577
0.0197,547.648597380734
0.0198,516.950348070408
0.0199,481.315651811188
0.02,442.12675257908
0.0201,399.801865754878
0.0202,353.109280813417
0.0203,299.651601982028
0.0204,235.806283927431
0.0205,159.138338713883
0.0206,78.1457549034737
0.0207,17.9121422947056
0.0208,0.61628704636073
0.0209,-0.128107103996332
0.021,-0.193949758325055
0.0211,-0.107347947789241
0.0212,-0.144364804767352
0.0213,-0.0911928783565368
0.0214,-0.0955274886436191
0.0215,-0.0553177130277289
0.0216,-0.0373224324946404
0.0217,-0.00814028924477805
0.0218,0
0.0219,0
0.022,0
0.0221,0
0.0222,0
0.0223,0
0.0224,0
0.0225,0
0.0226,0
0.0227,-0.00100006666944139
0.0228,-0.00215812686698844
0.0229,-0.00807859616115753
0.023,-0.0349728958586931
0.0231,-0.0575771467748375
0.0232,-0.112807714679245
0.0233,-0.112255329758356
0.0234,-0.178759402326652
0.0235,-0.134684516192846
0.0236,-0.102766770933896
0.0237,1.75865800407387
0.0238,5.59464678259046
0.0239,20.7419801706249
0.024,73.621137158751
0.0241,161.168484589703
0.0242,270.09081613303
0.0243,365.395669461383
0.0244,437.438708680952
0.0245,488.152871956211
0.0246,520.966435313377
0.0247,540.643632437807
0.0248,551.600017163378
0.0249,557.782881582255
0.025,561.597876162986
0.0251,563.799111664923
0.0252,563.452194449296
0.0253,558.611204738203
0.0254,547.012541178438
0.0255,526.745361490953
0.0256,496.648877800752
0.0257,456.685719124273
0.0258,407.897464061348
0.0259,352.539936277694
0.026,293.082132515629
0.0261,231.661550925628
0.0262,168.28803444424
0.0263,105.717570119075
0.0264,51.8863635803541
0.0265,11.6956938638233
0.0266,0.286398059703681
0.0267,-0.107612485200468
0.0268,-0.184581309149572
0.0269,-0.0932987690852077
0.027,-0.124982801850384
0.0271,-0.0692038983980277
0.0272,-0.0719853329179715
0.0273,-0.0354294848503263
0.0274,-0.0251776760972194
0.0275,-0.0052284010844637
0.0276,0
0.0277,0
0.0278,0
0.0279,0
0.028,-0.00133117171896785
0.0281,-0.00176515209781182
0.0282,-0.00597766858944036
0.0283,-0.0195864845324787
0.0284,-0.0317067848469976
0.0285,-0.0471687222627998
0.0286,-0.0536531334521742
0.0287,-0.0602260328388659
0.0288,-0.073284818356665
0.0289,0.128733010226098
0.029,2.24083093250691
0.0291,5.63645232320063
0.0292,14.3901324872795
0.0293,43.7613743399622
0.0294,86.4175052894448
0.0295,125.343816772983
0.0296,157.018317933255
0.0297,176.773454476418
0.0298,184.432722089165
0.0299,184.054209266533
0.03,179.874626622905
0.0301,174.00174808543
0.0302,165.591600185698
0.0303,151.861182890376
0.0304,130.483632414905
0.0305,101.53918974122
0.0306,68.6429252360022
0.0307,34.9421771617211
0.0308,12.0732084080732
0.0309,4.98872154015362
0.031,2.72635866087212
0.0311,1.51455241904507
0.0312,1.05745125732833
0.0313,0.946425887343037
0.0314,1.00526584377824
0.0315,1.07427270734102
0.0316,1.15558680380795
0.0317,1.26630553863472
0.0318,1.47919470184222
0.0319,1.85980786251204
0.032,2.48631112123385
0.0321,3.47690166083412
0.0322,4.93593522072287
0.0323,7.44158362852211
0.0324,15.4692362437009
0.0325,36.4811369621971
0.0326,67.8530764940651
0.0327,101.501458068953
0.0328,141.950513812626
0.0329,191.956959244987
0.033,247.261083766005
0.0331,302.971038793023
0.0332,355.276171457986
0.0333,399.930389437822
0.0334,433.479349935877
0.0335,454.339660321501
0.0336,462.871073029394
0.0337,461.092975866267
0.0338,452.160753654725
0.0339,439.643635981197
0.034,426.519655730806
0.0341,414.11250332152
0.0342,401.52120989644
0.0343,385.93127690064
0.0344,363.505003217557
0.0345,330.665274454352
0.0346,284.96476664856
0.0347,226.187884745346
0.0348,157.556224503222
0.0349,92.2463900043321
0.035,42.414865805593
0.0351,11.3130946289154
0.0352,2.84339543766467
0.0353,0.240533037635758
0.0354,-0.200357338629639
0.0355,-0.0756101159788215
0.0356,-0.124738186026394
0.0357,-0.0659516905308498
0.0358,-0.0705896496844008
0.0359,-0.0294814915768679
0.036,-0.0223419480678136
0.0361,-0.00375904448817091
0.0362,-0.00239911682559823
0.0363,-0.00166332352043368
0.0364,-0.00114979195343479
0.0365,-0.00313267026658154
0.0366,-0.00145263496688055
0.0367,-0.0064533657563382
0.0368,-0.00210847949384809
0.0369,-0.0225245518024441
0.037,0.0979784906369272
0.0371,0.961475396415046
0.0372,2.08211346566583
0.0373,3.32135023757239
0.0374,4.74590598173132
0.0375,6.20621134719318
0.0376,7.92733057041763
0.0377,11.1554138730766
0.0378,17.4388206490959
0.0379,31.1320049950794
0.038,51.6081222273018
0.0381,78.4349548183621
0.0382,111.140952083465
